shapeid,partid,x,y,id
"3252",,125.6,37.6500000000001,"3252"
"3253",,125.65,37.6500000000001,"3253"
"3254",,125.7,37.6500000000001,"3254"
"3255",,125.75,37.6500000000001,"3255"
"3256",,125.8,37.6500000000001,"3256"
"3257",,125.85,37.6500000000001,"3257"
"3258",,125.9,37.6500000000001,"3258"
"3259",,125.95,37.6500000000001,"3259"
"3260",,126,37.6500000000001,"3260"
"3261",,126.05,37.6500000000001,"3261"
"3262",,126.1,37.6500000000001,"3262"
"3263",,126.15,37.6500000000001,"3263"
"3264",,126.2,37.6500000000001,"3264"
"3265",,126.25,37.6500000000001,"3265"
"3266",,126.3,37.6500000000001,"3266"
"3267",,126.35,37.6500000000001,"3267"
"3268",,126.4,37.6500000000001,"3268"
"3269",,126.45,37.6500000000001,"3269"
"3270",,126.5,37.6500000000001,"3270"
"3271",,126.55,37.6500000000001,"3271"
"3272",,126.6,37.6500000000001,"3272"
"3273",,126.65,37.6500000000001,"3273"
"3274",,126.7,37.6500000000001,"3274"
"3275",,126.75,37.6500000000001,"3275"
"3276",,126.8,37.6500000000001,"3276"
"3277",,126.85,37.6500000000001,"3277"
"3278",,126.9,37.6500000000001,"3278"
"3279",,126.95,37.6500000000001,"3279"
"3280",,127,37.6500000000001,"3280"
"3281",,127.05,37.6500000000001,"3281"
"3282",,127.1,37.6500000000001,"3282"
"3283",,127.15,37.6500000000001,"3283"
"3284",,127.2,37.6500000000001,"3284"
"3285",,127.25,37.6500000000001,"3285"
"3286",,127.3,37.6500000000001,"3286"
"3287",,127.35,37.6500000000001,"3287"
"3288",,127.4,37.6500000000001,"3288"
"3289",,127.45,37.6500000000001,"3289"
"3290",,127.5,37.6500000000001,"3290"
"3291",,127.55,37.6500000000001,"3291"
"3292",,127.6,37.6500000000001,"3292"
"3293",,127.65,37.6500000000001,"3293"
"3294",,127.7,37.6500000000001,"3294"
"3295",,127.75,37.6500000000001,"3295"
"3296",,127.8,37.6500000000001,"3296"
"3297",,127.85,37.6500000000001,"3297"
"3298",,127.9,37.6500000000001,"3298"
"3299",,127.95,37.6500000000001,"3299"
"3300",,128,37.6500000000001,"3300"
"3301",,128.05,37.6500000000001,"3301"
"3302",,128.1,37.6500000000001,"3302"
"3303",,128.15,37.6500000000001,"3303"
"3304",,128.2,37.6500000000001,"3304"
"3305",,128.25,37.6500000000001,"3305"
"3306",,128.3,37.6500000000001,"3306"
"3307",,128.35,37.6500000000001,"3307"
"3308",,128.4,37.6500000000001,"3308"
"3309",,128.45,37.6500000000001,"3309"
"3310",,128.5,37.6500000000001,"3310"
"3311",,128.55,37.6500000000001,"3311"
"3312",,128.6,37.6500000000001,"3312"
"3313",,128.65,37.6500000000001,"3313"
"3314",,128.7,37.6500000000001,"3314"
"3315",,128.75,37.6500000000001,"3315"
"3316",,128.8,37.6500000000001,"3316"
"3317",,128.85,37.6500000000001,"3317"
"3318",,128.9,37.6500000000001,"3318"
"3319",,128.95,37.6500000000001,"3319"
"3320",,129,37.6500000000001,"3320"
"3321",,129.05,37.6500000000001,"3321"
"3322",,129.1,37.6500000000001,"3322"
"3323",,129.15,37.6500000000001,"3323"
"3324",,129.2,37.6500000000001,"3324"
"3325",,129.25,37.6500000000001,"3325"
"3326",,129.3,37.6500000000001,"3326"
"3327",,129.35,37.6500000000001,"3327"
"3328",,129.4,37.6500000000001,"3328"
"3329",,129.45,37.6500000000001,"3329"
"3330",,129.5,37.6500000000001,"3330"
"3331",,129.55,37.6500000000001,"3331"
"3332",,129.6,37.6500000000001,"3332"
"3333",,129.65,37.6500000000001,"3333"
"3334",,129.7,37.6500000000001,"3334"
"3335",,129.75,37.6500000000001,"3335"
"3336",,129.8,37.6500000000001,"3336"
"3337",,129.85,37.6500000000001,"3337"
"3338",,129.9,37.6500000000001,"3338"
"3339",,129.95,37.6500000000001,"3339"
"3340",,130,37.6500000000001,"3340"
"3341",,130.05,37.6500000000001,"3341"
"3342",,130.1,37.6500000000001,"3342"
"3343",,130.15,37.6500000000001,"3343"
"3344",,130.2,37.6500000000001,"3344"
"3345",,130.25,37.6500000000001,"3345"
"3346",,130.3,37.6500000000001,"3346"
"3347",,130.35,37.6500000000001,"3347"
"3348",,130.4,37.6500000000001,"3348"
"3349",,130.45,37.6500000000001,"3349"
"3350",,130.5,37.6500000000001,"3350"
"3351",,130.55,37.6500000000001,"3351"
"3352",,130.6,37.6500000000001,"3352"
"3353",,130.65,37.6500000000001,"3353"
"3354",,130.7,37.6500000000001,"3354"
"3355",,130.75,37.6500000000001,"3355"
"3356",,130.8,37.6500000000001,"3356"
"3357",,130.85,37.6500000000001,"3357"
"3358",,130.9,37.6500000000001,"3358"
"3359",,130.950000000001,37.6500000000001,"3359"
"3360",,125,37.6000000000001,"3360"
"3361",,125.05,37.6000000000001,"3361"
"3362",,125.1,37.6000000000001,"3362"
"3363",,125.15,37.6000000000001,"3363"
"3364",,125.2,37.6000000000001,"3364"
"3365",,125.25,37.6000000000001,"3365"
"3366",,125.3,37.6000000000001,"3366"
"3367",,125.35,37.6000000000001,"3367"
"3368",,125.4,37.6000000000001,"3368"
"3369",,125.45,37.6000000000001,"3369"
"3370",,125.5,37.6000000000001,"3370"
"3371",,125.55,37.6000000000001,"3371"
"3372",,125.6,37.6000000000001,"3372"
"3373",,125.65,37.6000000000001,"3373"
"3374",,125.7,37.6000000000001,"3374"
"3375",,125.75,37.6000000000001,"3375"
"3376",,125.8,37.6000000000001,"3376"
"3377",,125.85,37.6000000000001,"3377"
"3378",,125.9,37.6000000000001,"3378"
"3379",,125.95,37.6000000000001,"3379"
"3380",,126,37.6000000000001,"3380"
"3381",,126.05,37.6000000000001,"3381"
"3382",,126.1,37.6000000000001,"3382"
"3383",,126.15,37.6000000000001,"3383"
"3384",,126.2,37.6000000000001,"3384"
"3385",,126.25,37.6000000000001,"3385"
"3386",,126.3,37.6000000000001,"3386"
"3387",,126.35,37.6000000000001,"3387"
"3388",,126.4,37.6000000000001,"3388"
"3389",,126.45,37.6000000000001,"3389"
"3390",,126.5,37.6000000000001,"3390"
"3391",,126.55,37.6000000000001,"3391"
"3392",,126.6,37.6000000000001,"3392"
"3393",,126.65,37.6000000000001,"3393"
"3394",,126.7,37.6000000000001,"3394"
"3395",,126.75,37.6000000000001,"3395"
"3396",,126.8,37.6000000000001,"3396"
"3397",,126.85,37.6000000000001,"3397"
"3398",,126.9,37.6000000000001,"3398"
"3399",,126.95,37.6000000000001,"3399"
"3400",,127,37.6000000000001,"3400"
"3401",,127.05,37.6000000000001,"3401"
"3402",,127.1,37.6000000000001,"3402"
"3403",,127.15,37.6000000000001,"3403"
"3404",,127.2,37.6000000000001,"3404"
"3405",,127.25,37.6000000000001,"3405"
"3406",,127.3,37.6000000000001,"3406"
"3407",,127.35,37.6000000000001,"3407"
"3408",,127.4,37.6000000000001,"3408"
"3409",,127.45,37.6000000000001,"3409"
"3410",,127.5,37.6000000000001,"3410"
"3411",,127.55,37.6000000000001,"3411"
"3412",,127.6,37.6000000000001,"3412"
"3413",,127.65,37.6000000000001,"3413"
"3414",,127.7,37.6000000000001,"3414"
"3415",,127.75,37.6000000000001,"3415"
"3416",,127.8,37.6000000000001,"3416"
"3417",,127.85,37.6000000000001,"3417"
"3418",,127.9,37.6000000000001,"3418"
"3419",,127.95,37.6000000000001,"3419"
"3420",,128,37.6000000000001,"3420"
"3421",,128.05,37.6000000000001,"3421"
"3422",,128.1,37.6000000000001,"3422"
"3423",,128.15,37.6000000000001,"3423"
"3424",,128.2,37.6000000000001,"3424"
"3425",,128.25,37.6000000000001,"3425"
"3426",,128.3,37.6000000000001,"3426"
"3427",,128.35,37.6000000000001,"3427"
"3428",,128.4,37.6000000000001,"3428"
"3429",,128.45,37.6000000000001,"3429"
"3430",,128.5,37.6000000000001,"3430"
"3431",,128.55,37.6000000000001,"3431"
"3432",,128.6,37.6000000000001,"3432"
"3433",,128.65,37.6000000000001,"3433"
"3434",,128.7,37.6000000000001,"3434"
"3435",,128.75,37.6000000000001,"3435"
"3436",,128.8,37.6000000000001,"3436"
"3437",,128.85,37.6000000000001,"3437"
"3438",,128.9,37.6000000000001,"3438"
"3439",,128.95,37.6000000000001,"3439"
"3440",,129,37.6000000000001,"3440"
"3441",,129.05,37.6000000000001,"3441"
"3442",,129.1,37.6000000000001,"3442"
"3443",,129.15,37.6000000000001,"3443"
"3444",,129.2,37.6000000000001,"3444"
"3445",,129.25,37.6000000000001,"3445"
"3446",,129.3,37.6000000000001,"3446"
"3447",,129.35,37.6000000000001,"3447"
"3448",,129.4,37.6000000000001,"3448"
"3449",,129.45,37.6000000000001,"3449"
"3450",,129.5,37.6000000000001,"3450"
"3451",,129.55,37.6000000000001,"3451"
"3452",,129.6,37.6000000000001,"3452"
"3453",,129.65,37.6000000000001,"3453"
"3454",,129.7,37.6000000000001,"3454"
"3455",,129.75,37.6000000000001,"3455"
"3456",,129.8,37.6000000000001,"3456"
"3457",,129.85,37.6000000000001,"3457"
"3458",,129.9,37.6000000000001,"3458"
"3459",,129.95,37.6000000000001,"3459"
"3460",,130,37.6000000000001,"3460"
"3461",,130.05,37.6000000000001,"3461"
"3462",,130.1,37.6000000000001,"3462"
"3463",,130.15,37.6000000000001,"3463"
"3464",,130.2,37.6000000000001,"3464"
"3465",,130.25,37.6000000000001,"3465"
"3466",,130.3,37.6000000000001,"3466"
"3467",,130.35,37.6000000000001,"3467"
"3468",,130.4,37.6000000000001,"3468"
"3469",,130.45,37.6000000000001,"3469"
"3470",,130.5,37.6000000000001,"3470"
"3471",,130.55,37.6000000000001,"3471"
"3472",,130.6,37.6000000000001,"3472"
"3473",,130.65,37.6000000000001,"3473"
"3474",,130.7,37.6000000000001,"3474"
"3475",,130.75,37.6000000000001,"3475"
"3476",,130.8,37.6000000000001,"3476"
"3477",,130.85,37.6000000000001,"3477"
"3478",,130.9,37.6000000000001,"3478"
"3479",,130.950000000001,37.6000000000001,"3479"
"3480",,125,37.5500000000001,"3480"
"3481",,125.05,37.5500000000001,"3481"
"3482",,125.1,37.5500000000001,"3482"
"3483",,125.15,37.5500000000001,"3483"
"3484",,125.2,37.5500000000001,"3484"
"3485",,125.25,37.5500000000001,"3485"
"3486",,125.3,37.5500000000001,"3486"
"3487",,125.35,37.5500000000001,"3487"
"3488",,125.4,37.5500000000001,"3488"
"3489",,125.45,37.5500000000001,"3489"
"3490",,125.5,37.5500000000001,"3490"
"3491",,125.55,37.5500000000001,"3491"
"3492",,125.6,37.5500000000001,"3492"
"3493",,125.65,37.5500000000001,"3493"
"3494",,125.7,37.5500000000001,"3494"
"3495",,125.75,37.5500000000001,"3495"
"3496",,125.8,37.5500000000001,"3496"
"3497",,125.85,37.5500000000001,"3497"
"3498",,125.9,37.5500000000001,"3498"
"3499",,125.95,37.5500000000001,"3499"
"3500",,126,37.5500000000001,"3500"
"3501",,126.05,37.5500000000001,"3501"
"3502",,126.1,37.5500000000001,"3502"
"3503",,126.15,37.5500000000001,"3503"
"3504",,126.2,37.5500000000001,"3504"
"3505",,126.25,37.5500000000001,"3505"
"3506",,126.3,37.5500000000001,"3506"
"3507",,126.35,37.5500000000001,"3507"
"3508",,126.4,37.5500000000001,"3508"
"3509",,126.45,37.5500000000001,"3509"
"3510",,126.5,37.5500000000001,"3510"
"3511",,126.55,37.5500000000001,"3511"
"3512",,126.6,37.5500000000001,"3512"
"3513",,126.65,37.5500000000001,"3513"
"3514",,126.7,37.5500000000001,"3514"
"3515",,126.75,37.5500000000001,"3515"
"3516",,126.8,37.5500000000001,"3516"
"3517",,126.85,37.5500000000001,"3517"
"3518",,126.9,37.5500000000001,"3518"
"3519",,126.95,37.5500000000001,"3519"
"3520",,127,37.5500000000001,"3520"
"3521",,127.05,37.5500000000001,"3521"
"3522",,127.1,37.5500000000001,"3522"
"3523",,127.15,37.5500000000001,"3523"
"3524",,127.2,37.5500000000001,"3524"
"3525",,127.25,37.5500000000001,"3525"
"3526",,127.3,37.5500000000001,"3526"
"3527",,127.35,37.5500000000001,"3527"
"3528",,127.4,37.5500000000001,"3528"
"3529",,127.45,37.5500000000001,"3529"
"3530",,127.5,37.5500000000001,"3530"
"3531",,127.55,37.5500000000001,"3531"
"3532",,127.6,37.5500000000001,"3532"
"3533",,127.65,37.5500000000001,"3533"
"3534",,127.7,37.5500000000001,"3534"
"3535",,127.75,37.5500000000001,"3535"
"3536",,127.8,37.5500000000001,"3536"
"3537",,127.85,37.5500000000001,"3537"
"3538",,127.9,37.5500000000001,"3538"
"3539",,127.95,37.5500000000001,"3539"
"3540",,128,37.5500000000001,"3540"
"3541",,128.05,37.5500000000001,"3541"
"3542",,128.1,37.5500000000001,"3542"
"3543",,128.15,37.5500000000001,"3543"
"3544",,128.2,37.5500000000001,"3544"
"3545",,128.25,37.5500000000001,"3545"
"3546",,128.3,37.5500000000001,"3546"
"3547",,128.35,37.5500000000001,"3547"
"3548",,128.4,37.5500000000001,"3548"
"3549",,128.45,37.5500000000001,"3549"
"3550",,128.5,37.5500000000001,"3550"
"3551",,128.55,37.5500000000001,"3551"
"3552",,128.6,37.5500000000001,"3552"
"3553",,128.65,37.5500000000001,"3553"
"3554",,128.7,37.5500000000001,"3554"
"3555",,128.75,37.5500000000001,"3555"
"3556",,128.8,37.5500000000001,"3556"
"3557",,128.85,37.5500000000001,"3557"
"3558",,128.9,37.5500000000001,"3558"
"3559",,128.95,37.5500000000001,"3559"
"3560",,129,37.5500000000001,"3560"
"3561",,129.05,37.5500000000001,"3561"
"3562",,129.1,37.5500000000001,"3562"
"3563",,129.15,37.5500000000001,"3563"
"3564",,129.2,37.5500000000001,"3564"
"3565",,129.25,37.5500000000001,"3565"
"3566",,129.3,37.5500000000001,"3566"
"3567",,129.35,37.5500000000001,"3567"
"3568",,129.4,37.5500000000001,"3568"
"3569",,129.45,37.5500000000001,"3569"
"3570",,129.5,37.5500000000001,"3570"
"3571",,129.55,37.5500000000001,"3571"
"3572",,129.6,37.5500000000001,"3572"
"3573",,129.65,37.5500000000001,"3573"
"3574",,129.7,37.5500000000001,"3574"
"3575",,129.75,37.5500000000001,"3575"
"3576",,129.8,37.5500000000001,"3576"
"3577",,129.85,37.5500000000001,"3577"
"3578",,129.9,37.5500000000001,"3578"
"3579",,129.95,37.5500000000001,"3579"
"3580",,130,37.5500000000001,"3580"
"3581",,130.05,37.5500000000001,"3581"
"3582",,130.1,37.5500000000001,"3582"
"3583",,130.15,37.5500000000001,"3583"
"3584",,130.2,37.5500000000001,"3584"
"3585",,130.25,37.5500000000001,"3585"
"3586",,130.3,37.5500000000001,"3586"
"3587",,130.35,37.5500000000001,"3587"
"3588",,130.4,37.5500000000001,"3588"
"3589",,130.45,37.5500000000001,"3589"
"3590",,130.5,37.5500000000001,"3590"
"3591",,130.55,37.5500000000001,"3591"
"3592",,130.6,37.5500000000001,"3592"
"3593",,130.65,37.5500000000001,"3593"
"3594",,130.7,37.5500000000001,"3594"
"3595",,130.75,37.5500000000001,"3595"
"3596",,130.8,37.5500000000001,"3596"
"3597",,130.85,37.5500000000001,"3597"
"3598",,130.9,37.5500000000001,"3598"
"3599",,130.950000000001,37.5500000000001,"3599"
"3600",,125,37.5000000000001,"3600"
"3601",,125.05,37.5000000000001,"3601"
"3602",,125.1,37.5000000000001,"3602"
"3603",,125.15,37.5000000000001,"3603"
"3604",,125.2,37.5000000000001,"3604"
"3605",,125.25,37.5000000000001,"3605"
"3606",,125.3,37.5000000000001,"3606"
"3607",,125.35,37.5000000000001,"3607"
"3608",,125.4,37.5000000000001,"3608"
"3609",,125.45,37.5000000000001,"3609"
"3610",,125.5,37.5000000000001,"3610"
"3611",,125.55,37.5000000000001,"3611"
"3612",,125.6,37.5000000000001,"3612"
"3613",,125.65,37.5000000000001,"3613"
"3614",,125.7,37.5000000000001,"3614"
"3615",,125.75,37.5000000000001,"3615"
"3616",,125.8,37.5000000000001,"3616"
"3617",,125.85,37.5000000000001,"3617"
"3618",,125.9,37.5000000000001,"3618"
"3619",,125.95,37.5000000000001,"3619"
"3620",,126,37.5000000000001,"3620"
"3621",,126.05,37.5000000000001,"3621"
"3622",,126.1,37.5000000000001,"3622"
"3623",,126.15,37.5000000000001,"3623"
"3624",,126.2,37.5000000000001,"3624"
"3625",,126.25,37.5000000000001,"3625"
"3626",,126.3,37.5000000000001,"3626"
"3627",,126.35,37.5000000000001,"3627"
"3628",,126.4,37.5000000000001,"3628"
"3629",,126.45,37.5000000000001,"3629"
"3630",,126.5,37.5000000000001,"3630"
"3631",,126.55,37.5000000000001,"3631"
"3632",,126.6,37.5000000000001,"3632"
"3633",,126.65,37.5000000000001,"3633"
"3634",,126.7,37.5000000000001,"3634"
"3635",,126.75,37.5000000000001,"3635"
"3636",,126.8,37.5000000000001,"3636"
"3637",,126.85,37.5000000000001,"3637"
"3638",,126.9,37.5000000000001,"3638"
"3639",,126.95,37.5000000000001,"3639"
"3640",,127,37.5000000000001,"3640"
"3641",,127.05,37.5000000000001,"3641"
"3642",,127.1,37.5000000000001,"3642"
"3643",,127.15,37.5000000000001,"3643"
"3644",,127.2,37.5000000000001,"3644"
"3645",,127.25,37.5000000000001,"3645"
"3646",,127.3,37.5000000000001,"3646"
"3647",,127.35,37.5000000000001,"3647"
"3648",,127.4,37.5000000000001,"3648"
"3649",,127.45,37.5000000000001,"3649"
"3650",,127.5,37.5000000000001,"3650"
"3651",,127.55,37.5000000000001,"3651"
"3652",,127.6,37.5000000000001,"3652"
"3653",,127.65,37.5000000000001,"3653"
"3654",,127.7,37.5000000000001,"3654"
"3655",,127.75,37.5000000000001,"3655"
"3656",,127.8,37.5000000000001,"3656"
"3657",,127.85,37.5000000000001,"3657"
"3658",,127.9,37.5000000000001,"3658"
"3659",,127.95,37.5000000000001,"3659"
"3660",,128,37.5000000000001,"3660"
"3661",,128.05,37.5000000000001,"3661"
"3662",,128.1,37.5000000000001,"3662"
"3663",,128.15,37.5000000000001,"3663"
"3664",,128.2,37.5000000000001,"3664"
"3665",,128.25,37.5000000000001,"3665"
"3666",,128.3,37.5000000000001,"3666"
"3667",,128.35,37.5000000000001,"3667"
"3668",,128.4,37.5000000000001,"3668"
"3669",,128.45,37.5000000000001,"3669"
"3670",,128.5,37.5000000000001,"3670"
"3671",,128.55,37.5000000000001,"3671"
"3672",,128.6,37.5000000000001,"3672"
"3673",,128.65,37.5000000000001,"3673"
"3674",,128.7,37.5000000000001,"3674"
"3675",,128.75,37.5000000000001,"3675"
"3676",,128.8,37.5000000000001,"3676"
"3677",,128.85,37.5000000000001,"3677"
"3678",,128.9,37.5000000000001,"3678"
"3679",,128.95,37.5000000000001,"3679"
"3680",,129,37.5000000000001,"3680"
"3681",,129.05,37.5000000000001,"3681"
"3682",,129.1,37.5000000000001,"3682"
"3683",,129.15,37.5000000000001,"3683"
"3684",,129.2,37.5000000000001,"3684"
"3685",,129.25,37.5000000000001,"3685"
"3686",,129.3,37.5000000000001,"3686"
"3687",,129.35,37.5000000000001,"3687"
"3688",,129.4,37.5000000000001,"3688"
"3689",,129.45,37.5000000000001,"3689"
"3690",,129.5,37.5000000000001,"3690"
"3691",,129.55,37.5000000000001,"3691"
"3692",,129.6,37.5000000000001,"3692"
"3693",,129.65,37.5000000000001,"3693"
"3694",,129.7,37.5000000000001,"3694"
"3695",,129.75,37.5000000000001,"3695"
"3696",,129.8,37.5000000000001,"3696"
"3697",,129.85,37.5000000000001,"3697"
"3698",,129.9,37.5000000000001,"3698"
"3699",,129.95,37.5000000000001,"3699"
"3700",,130,37.5000000000001,"3700"
"3701",,130.05,37.5000000000001,"3701"
"3702",,130.1,37.5000000000001,"3702"
"3703",,130.15,37.5000000000001,"3703"
"3704",,130.2,37.5000000000001,"3704"
"3705",,130.25,37.5000000000001,"3705"
"3706",,130.3,37.5000000000001,"3706"
"3707",,130.35,37.5000000000001,"3707"
"3708",,130.4,37.5000000000001,"3708"
"3709",,130.45,37.5000000000001,"3709"
"3710",,130.5,37.5000000000001,"3710"
"3711",,130.55,37.5000000000001,"3711"
"3712",,130.6,37.5000000000001,"3712"
"3713",,130.65,37.5000000000001,"3713"
"3714",,130.7,37.5000000000001,"3714"
"3715",,130.75,37.5000000000001,"3715"
"3716",,130.8,37.5000000000001,"3716"
"3717",,130.85,37.5000000000001,"3717"
"3718",,130.9,37.5000000000001,"3718"
"3719",,130.950000000001,37.5000000000001,"3719"
"3720",,125,37.4500000000001,"3720"
"3721",,125.05,37.4500000000001,"3721"
"3722",,125.1,37.4500000000001,"3722"
"3723",,125.15,37.4500000000001,"3723"
"3724",,125.2,37.4500000000001,"3724"
"3725",,125.25,37.4500000000001,"3725"
"3726",,125.3,37.4500000000001,"3726"
"3727",,125.35,37.4500000000001,"3727"
"3728",,125.4,37.4500000000001,"3728"
"3729",,125.45,37.4500000000001,"3729"
"3730",,125.5,37.4500000000001,"3730"
"3731",,125.55,37.4500000000001,"3731"
"3732",,125.6,37.4500000000001,"3732"
"3733",,125.65,37.4500000000001,"3733"
"3734",,125.7,37.4500000000001,"3734"
"3735",,125.75,37.4500000000001,"3735"
"3736",,125.8,37.4500000000001,"3736"
"3737",,125.85,37.4500000000001,"3737"
"3738",,125.9,37.4500000000001,"3738"
"3739",,125.95,37.4500000000001,"3739"
"3740",,126,37.4500000000001,"3740"
"3741",,126.05,37.4500000000001,"3741"
"3742",,126.1,37.4500000000001,"3742"
"3743",,126.15,37.4500000000001,"3743"
"3744",,126.2,37.4500000000001,"3744"
"3745",,126.25,37.4500000000001,"3745"
"3746",,126.3,37.4500000000001,"3746"
"3747",,126.35,37.4500000000001,"3747"
"3748",,126.4,37.4500000000001,"3748"
"3749",,126.45,37.4500000000001,"3749"
"3750",,126.5,37.4500000000001,"3750"
"3751",,126.55,37.4500000000001,"3751"
"3752",,126.6,37.4500000000001,"3752"
"3753",,126.65,37.4500000000001,"3753"
"3754",,126.7,37.4500000000001,"3754"
"3755",,126.75,37.4500000000001,"3755"
"3756",,126.8,37.4500000000001,"3756"
"3757",,126.85,37.4500000000001,"3757"
"3758",,126.9,37.4500000000001,"3758"
"3759",,126.95,37.4500000000001,"3759"
"3760",,127,37.4500000000001,"3760"
"3761",,127.05,37.4500000000001,"3761"
"3762",,127.1,37.4500000000001,"3762"
"3763",,127.15,37.4500000000001,"3763"
"3764",,127.2,37.4500000000001,"3764"
"3765",,127.25,37.4500000000001,"3765"
"3766",,127.3,37.4500000000001,"3766"
"3767",,127.35,37.4500000000001,"3767"
"3768",,127.4,37.4500000000001,"3768"
"3769",,127.45,37.4500000000001,"3769"
"3770",,127.5,37.4500000000001,"3770"
"3771",,127.55,37.4500000000001,"3771"
"3772",,127.6,37.4500000000001,"3772"
"3773",,127.65,37.4500000000001,"3773"
"3774",,127.7,37.4500000000001,"3774"
"3775",,127.75,37.4500000000001,"3775"
"3776",,127.8,37.4500000000001,"3776"
"3777",,127.85,37.4500000000001,"3777"
"3778",,127.9,37.4500000000001,"3778"
"3779",,127.95,37.4500000000001,"3779"
"3780",,128,37.4500000000001,"3780"
"3781",,128.05,37.4500000000001,"3781"
"3782",,128.1,37.4500000000001,"3782"
"3783",,128.15,37.4500000000001,"3783"
"3784",,128.2,37.4500000000001,"3784"
